t,x0,y0,z0,vx0,vy0,vz0,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2
4.081014e+10,4.324449e+00,-4.292332e+00,-1.028463e+00,6.431625e-01,3.907621e-01,-1.173944e-01,-7.929035e+00,8.808174e+00,2.190086e+00,-2.690240e-01,2.368412e-01,6.426368e-02,3.604586e+00,-4.515841e+00,-1.161622e+00,-3.741384e-01,-6.276034e-01,5.313075e-02
4.082019e+10,4.371328e+00,-4.263032e+00,-1.038073e+00,5.695703e-01,3.655589e-01,-1.296853e-01,-7.949876e+00,8.826520e+00,2.195064e+00,-2.688167e-01,2.366107e-01,6.420635e-02,3.578548e+00,-4.563488e+00,-1.156991e+00,-3.007536e-01,-6.021696e-01,6.547898e-02
4.083238e+10,4.421458e+00,-4.230025e+00,-1.050742e+00,4.993163e-01,3.367220e-01,-1.389491e-01,-7.975145e+00,8.848759e+00,2.201099e+00,-2.685663e-01,2.363326e-01,6.413716e-02,3.553687e+00,-4.618734e+00,-1.150357e+00,-2.307499e-01,-5.730546e-01,7.481197e-02
4.084726e+10,4.474726e+00,-4.193275e+00,-1.067094e+00,4.319512e-01,3.044325e-01,-1.454264e-01,-8.005941e+00,8.875854e+00,2.208453e+00,-2.682628e-01,2.359955e-01,6.405331e-02,3.531215e+00,-4.682580e+00,-1.141359e+00,-1.636885e-01,-5.404280e-01,8.137312e-02
4.086530e+10,4.530162e+00,-4.153430e+00,-1.087627e+00,3.676462e-01,2.690665e-01,-1.492454e-01,-8.043232e+00,8.908654e+00,2.217356e+00,-2.678974e-01,2.355902e-01,6.395246e-02,3.513069e+00,-4.755224e+00,-1.129729e+00,-9.974874e-02,-5.046567e-01,8.529294e-02
4.088688e+10,4.586074e+00,-4.111875e+00,-1.112606e+00,3.067014e-01,2.310984e-01,-1.505412e-01,-8.087773e+00,8.947815e+00,2.227987e+00,-2.674642e-01,2.351101e-01,6.383298e-02,3.501698e+00,-4.835941e+00,-1.115382e+00,-3.923719e-02,-4.662084e-01,8.670820e-02
4.091276e+10,4.641226e+00,-4.069916e+00,-1.142569e+00,2.482430e-01,1.901960e-01,-1.494364e-01,-8.141088e+00,8.994670e+00,2.240710e+00,-2.669500e-01,2.345411e-01,6.369133e-02,3.499862e+00,-4.924754e+00,-1.098141e+00,1.870704e-02,-4.247370e-01,8.574502e-02
4.094398e+10,4.693893e+00,-4.029582e+00,-1.178158e+00,1.911820e-01,1.455305e-01,-1.458707e-01,-8.205290e+00,9.051060e+00,2.256025e+00,-2.663371e-01,2.338640e-01,6.352267e-02,3.511397e+00,-5.021478e+00,-1.077866e+00,7.515513e-02,-3.793944e-01,8.234803e-02
4.098208e+10,4.741407e+00,-3.994271e+00,-1.220118e+00,1.341225e-01,9.550694e-02,-1.394936e-01,-8.283422e+00,9.119642e+00,2.274656e+00,-2.656002e-01,2.330516e-01,6.332014e-02,3.542014e+00,-5.125371e+00,-1.054538e+00,1.314776e-01,-3.285585e-01,7.617341e-02
4.102873e+10,4.778875e+00,-3.970357e+00,-1.268577e+00,7.582123e-02,3.786112e-02,-1.295593e-01,-8.378812e+00,9.203307e+00,2.297391e+00,-2.647132e-01,2.320765e-01,6.307677e-02,3.599937e+00,-5.232950e+00,-1.028814e+00,1.888919e-01,-2.699376e-01,6.648248e-02
4.108533e+10,4.798430e+00,-3.968790e+00,-1.321999e+00,1.515312e-02,-3.079411e-02,-1.147130e-01,-8.494117e+00,9.304345e+00,2.324858e+00,-2.636591e-01,2.309215e-01,6.278802e-02,3.695688e+00,-5.335555e+00,-1.002859e+00,2.485060e-01,-2.001274e-01,5.192493e-02
4.115257e+10,4.789322e+00,-4.006668e+00,-1.375917e+00,-4.940501e-02,-1.167777e-01,-9.224918e-02,-8.630489e+00,9.423715e+00,2.357323e+00,-2.624368e-01,2.295873e-01,6.245376e-02,3.841167e+00,-5.417047e+00,-9.814063e-01,3.118418e-01,-1.128095e-01,2.979543e-02
4.120964e+10,4.756032e+00,-4.075975e+00,-1.411194e+00,-1.017889e-01,-2.006566e-01,-6.680082e-02,-8.745751e+00,9.524502e+00,2.384745e+00,-2.614237e-01,2.284850e-01,6.217706e-02,3.989719e+00,-5.448527e+00,-9.735510e-01,3.632125e-01,-2.782834e-02,4.623761e-03
4.125391e+10,4.714322e+00,-4.157510e+00,-1.429658e+00,-1.426899e-01,-2.797822e-01,-3.998066e-02,-8.834873e+00,9.602367e+00,2.405937e+00,-2.606524e-01,2.276478e-01,6.196663e-02,4.120552e+00,-5.444856e+00,-9.762786e-01,4.033423e-01,5.213443e-02,-2.198597e-02
4.128841e+10,4.672037e+00,-4.241814e+00,-1.436693e+00,-1.753146e-01,-3.570031e-01,-1.139939e-02,-8.904139e+00,9.662845e+00,2.422401e+00,-2.600601e-01,2.270060e-01,6.180518e-02,4.232103e+00,-5.421031e+00,-9.857084e-01,4.353747e-01,1.299972e-01,-5.040579e-02
4.131537e+10,4.632920e+00,-4.323670e+00,-1.436044e+00,-2.010775e-01,-4.338526e-01,1.926594e-02,-8.958142e+00,9.709974e+00,2.435234e+00,-2.596026e-01,2.265107e-01,6.168056e-02,4.325222e+00,-5.386305e+00,-9.991895e-01,4.606801e-01,2.073418e-01,-8.094650e-02
4.133652e+10,4.598508e+00,-4.400499e+00,-1.430345e+00,-2.205822e-01,-5.113883e-01,5.236762e-02,-9.000461e+00,9.746893e+00,2.445287e+00,-2.592467e-01,2.261258e-01,6.158367e-02,4.401953e+00,-5.346393e+00,-1.014943e+00,4.798290e-01,2.852625e-01,-1.139513e-01
4.135322e+10,4.569213e+00,-4.471215e+00,-1.421412e+00,-2.339132e-01,-5.903698e-01,8.827919e-02,-9.033824e+00,9.775990e+00,2.453212e+00,-2.589678e-01,2.258242e-01,6.150778e-02,4.464610e+00,-5.304775e+00,-1.031800e+00,4.928810e-01,3.645457e-01,-1.497870e-01
4.136648e+10,4.544893e+00,-4.535568e+00,-1.410486e+00,-2.407692e-01,-6.713640e-01,1.274042e-01,-9.060301e+00,9.799076e+00,2.459500e+00,-2.587474e-01,2.255860e-01,6.144785e-02,4.515408e+00,-5.263508e+00,-1.049015e+00,4.995167e-01,4.457779e-01,-1.888521e-01
4.137710e+10,4.525151e+00,-4.593772e+00,-1.398401e+00,-2.405095e-01,-7.548057e-01,1.701930e-01,-9.081465e+00,9.817526e+00,2.464526e+00,-2.585720e-01,2.253964e-01,6.140015e-02,4.556314e+00,-5.223755e+00,-1.066125e+00,4.990815e-01,5.294093e-01,-2.315932e-01
4.138565e+10,4.509505e+00,-4.646290e+00,-1.385704e+00,-2.321357e-01,-8.410420e-01,2.171713e-01,-9.098517e+00,9.832389e+00,2.468575e+00,-2.584310e-01,2.252441e-01,6.136184e-02,4.589012e+00,-5.186099e+00,-1.082871e+00,4.905667e-01,6.157978e-01,-2.785332e-01
4.139261e+10,4.497466e+00,-4.693725e+00,-1.372730e+00,-2.142014e-01,-9.303789e-01,2.689966e-01,-9.112382e+00,9.844473e+00,2.471867e+00,-2.583166e-01,2.251206e-01,6.133079e-02,4.614916e+00,-5.150748e+00,-1.099138e+00,4.725180e-01,7.052583e-01,-3.303274e-01
4.139834e+10,4.488592e+00,-4.736783e+00,-1.359642e+00,-1.845837e-01,-1.023177e+00,3.265849e-01,-9.123788e+00,9.854413e+00,2.474575e+00,-2.582227e-01,2.250192e-01,6.130530e-02,4.635196e+00,-5.117629e+00,-1.114933e+00,4.428065e-01,7.981579e-01,-3.878902e-01
4.140313e+10,4.482517e+00,-4.776344e+00,-1.346426e+00,-1.398710e-01,-1.120149e+00,3.914736e-01,-9.133334e+00,9.862731e+00,2.476841e+00,-2.581443e-01,2.249345e-01,6.128400e-02,4.650817e+00,-5.086387e+00,-1.130416e+00,3.980153e-01,8.952149e-01,-4.527576e-01
4.140725e+10,4.479029e+00,-4.813510e+00,-1.332855e+00,-7.391122e-02,-1.222590e+00,4.664371e-01,-9.141535e+00,9.869877e+00,2.478788e+00,-2.580770e-01,2.248619e-01,6.126574e-02,4.662506e+00,-5.056367e+00,-1.145934e+00,3.319882e-01,9.977286e-01,-5.277028e-01
4.141067e+10,4.478179e+00,-4.847004e+00,-1.319532e+00,1.669669e-02,-1.323823e+00,5.492331e-01,-9.148331e+00,9.875798e+00,2.480402e+00,-2.580213e-01,2.248017e-01,6.125063e-02,4.670151e+00,-5.028794e+00,-1.160869e+00,2.413246e-01,1.099021e+00,-6.104838e-01
4.141346e+10,4.479718e+00,-4.876554e+00,-1.306773e+00,1.346477e-01,-1.417010e+00,6.372976e-01,-9.153896e+00,9.880647e+00,2.481723e+00,-2.579757e-01,2.247525e-01,6.123827e-02,4.674178e+00,-5.004093e+00,-1.174950e+00,1.233281e-01,1.192257e+00,-6.985359e-01
4.141574e+10,4.483279e+00,-4.902134e+00,-1.294816e+00,2.800425e-01,-1.494077e+00,7.265441e-01,-9.158429e+00,9.884595e+00,2.482799e+00,-2.579387e-01,2.247125e-01,6.122821e-02,4.675150e+00,-4.982461e+00,-1.187982e+00,-2.210390e-02,1.269365e+00,-7.877723e-01
4.141776e+10,4.488994e+00,-4.925816e+00,-1.282821e+00,4.665678e-01,-1.550596e+00,8.194103e-01,-9.162436e+00,9.888086e+00,2.483750e+00,-2.579059e-01,2.246771e-01,6.121933e-02,4.673442e+00,-4.962271e+00,-1.200929e+00,-2.086619e-01,1.325919e+00,-8.806296e-01
4.141938e+10,4.496028e+00,-4.945306e+00,-1.272107e+00,6.712292e-01,-1.570467e+00,8.997877e-01,-9.165651e+00,9.890887e+00,2.484513e+00,-2.578796e-01,2.246488e-01,6.121220e-02,4.669623e+00,-4.945581e+00,-1.212407e+00,-4.133496e-01,1.345818e+00,-9.609999e-01
4.142080e+10,4.504626e+00,-4.962498e+00,-1.261834e+00,9.000786e-01,-1.547795e+00,9.667447e-01,-9.168487e+00,9.893358e+00,2.485186e+00,-2.578564e-01,2.246238e-01,6.120593e-02,4.663861e+00,-4.930860e+00,-1.223352e+00,-6.422222e-01,1.323171e+00,-1.027951e+00
4.142223e+10,4.515975e+00,-4.979115e+00,-1.250911e+00,1.169160e+00,-1.461646e+00,1.015102e+00,-9.171323e+00,9.895828e+00,2.485859e+00,-2.578333e-01,2.245988e-01,6.119965e-02,4.655348e+00,-4.916712e+00,-1.234948e+00,-9.113270e-01,1.237047e+00,-1.076302e+00
4.142340e+10,4.527588e+00,-4.991757e+00,-1.241667e+00,1.401607e+00,-1.327378e+00,1.026325e+00,-9.173651e+00,9.897856e+00,2.486412e+00,-2.578143e-01,2.245783e-01,6.119450e-02,4.646064e+00,-4.906099e+00,-1.244745e+00,-1.143793e+00,1.102800e+00,-1.087520e+00
4.142457e+10,4.541236e+00,-5.002915e+00,-1.232482e+00,1.614624e+00,-1.134340e+00,1.000881e+00,-9.175980e+00,9.899885e+00,2.486965e+00,-2.577953e-01,2.245578e-01,6.118935e-02,4.634744e+00,-4.896969e+00,-1.254483e+00,-1.356829e+00,9.097824e-01,-1.062071e+00
4.142574e+10,4.556603e+00,-5.012123e+00,-1.223703e+00,1.777660e+00,-8.999225e-01,9.371659e-01,-9.178308e+00,9.901913e+00,2.487517e+00,-2.577763e-01,2.245373e-01,6.118420e-02,4.621705e+00,-4.889790e+00,-1.263814e+00,-1.519884e+00,6.753852e-01,-9.983501e-01
4.142686e+10,4.572354e+00,-5.018860e+00,-1.215997e+00,1.870420e+00,-6.657969e-01,8.494881e-01,-9.180528e+00,9.903846e+00,2.488044e+00,-2.577582e-01,2.245178e-01,6.117930e-02,4.608174e+00,-4.884985e+00,-1.272047e+00,-1.612662e+00,4.412791e-01,-9.106674e-01
4.142797e+10,4.588641e+00,-5.023632e+00,-1.209111e+00,1.903947e+00,-4.467940e-01,7.492072e-01,-9.182747e+00,9.905779e+00,2.488571e+00,-2.577401e-01,2.244983e-01,6.117440e-02,4.594106e+00,-4.882146e+00,-1.279460e+00,-1.646207e+00,2.222958e-01,-8.103816e-01
4.142918e+10,4.606259e+00,-5.026808e+00,-1.202670e+00,1.889369e+00,-2.446598e-01,6.410333e-01,-9.185136e+00,9.907860e+00,2.489138e+00,-2.577207e-01,2.244773e-01,6.116912e-02,4.578878e+00,-4.881053e+00,-1.286468e+00,-1.631648e+00,2.018252e-02,-7.022024e-01
4.143059e+10,4.626494e+00,-5.028403e+00,-1.196348e+00,1.831439e+00,-5.790601e-02,5.258390e-01,-9.187936e+00,9.910298e+00,2.489802e+00,-2.576979e-01,2.244527e-01,6.116294e-02,4.561442e+00,-4.881895e+00,-1.293455e+00,-1.573741e+00,-1.665467e-01,-5.870019e-01
4.143207e+10,4.646975e+00,-5.028191e+00,-1.190939e+00,1.748339e+00,8.717799e-02,4.232808e-01,-9.190883e+00,9.912865e+00,2.490502e+00,-2.576739e-01,2.244268e-01,6.115644e-02,4.543907e+00,-4.884674e+00,-1.299562e+00,-1.490666e+00,-3.116048e-01,-4.844372e-01
4.143375e+10,4.668947e+00,-5.026268e+00,-1.186092e+00,1.647557e+00,2.028480e-01,3.296726e-01,-9.194217e+00,9.915769e+00,2.491293e+00,-2.576467e-01,2.243976e-01,6.114909e-02,4.525269e+00,-4.889501e+00,-1.305202e+00,-1.389911e+00,-4.272456e-01,-3.908217e-01
4.143570e+10,4.692874e+00,-5.022492e+00,-1.181796e+00,1.535387e+00,2.926653e-01,2.453566e-01,-9.198092e+00,9.919144e+00,2.492213e+00,-2.576152e-01,2.243636e-01,6.114055e-02,4.505218e+00,-4.896652e+00,-1.310417e+00,-1.277772e+00,-5.170289e-01,-3.064972e-01
4.143793e+10,4.718337e+00,-5.016838e+00,-1.178222e+00,1.420383e+00,3.578317e-01,1.726546e-01,-9.202534e+00,9.923013e+00,2.493267e+00,-2.575791e-01,2.243246e-01,6.113076e-02,4.484197e+00,-4.906175e+00,-1.315045e+00,-1.162803e+00,-5.821563e-01,-2.337854e-01
4.144073e+10,4.747598e+00,-5.008560e+00,-1.175254e+00,1.298056e+00,4.054048e-01,1.064264e-01,-9.208086e+00,9.927848e+00,2.494585e+00,-2.575340e-01,2.242760e-01,6.111854e-02,4.460488e+00,-4.919288e+00,-1.319331e+00,-1.040522e+00,-6.296808e-01,-1.675449e-01
4.144392e+10,4.778059e+00,-4.998202e+00,-1.173336e+00,1.183294e+00,4.336803e-01,5.264760e-02,-9.214419e+00,9.933363e+00,2.496088e+00,-2.574827e-01,2.242206e-01,6.110461e-02,4.436360e+00,-4.935161e+00,-1.322752e+00,-9.258110e-01,-6.579009e-01,-1.137522e-01
4.144764e+10,4.810436e+00,-4.985505e+00,-1.172499e+00,1.074858e+00,4.478634e-01,8.238208e-03,-9.221814e+00,9.939803e+00,2.497843e+00,-2.574227e-01,2.241560e-01,6.108837e-02,4.411378e+00,-4.954297e+00,-1.325344e+00,-8.174353e-01,-6.720194e-01,-6.932658e-02
4.145189e+10,4.843947e+00,-4.970761e+00,-1.172846e+00,9.757496e-01,4.511266e-01,-2.739209e-02,-9.230242e+00,9.947141e+00,2.499843e+00,-2.573545e-01,2.240825e-01,6.106988e-02,4.386295e+00,-4.976379e+00,-1.326996e+00,-7.183951e-01,-6.752091e-01,-3.367780e-02
4.145683e+10,4.879323e+00,-4.953634e+00,-1.174479e+00,8.835346e-01,4.462853e-01,-5.651388e-02,-9.240052e+00,9.955682e+00,2.502170e+00,-2.572752e-01,2.239970e-01,6.104839e-02,4.360729e+00,-5.002048e+00,-1.327691e+00,-6.262594e-01,-6.702823e-01,-4.534515e-03
4.146267e+10,4.917040e+00,-4.933801e+00,-1.177591e+00,7.969451e-01,4.350018e-01,-8.040904e-02,-9.251621e+00,9.965755e+00,2.504916e+00,-2.571819e-01,2.238964e-01,6.102309e-02,4.334581e+00,-5.031954e+00,-1.327324e+00,-5.397632e-01,-6.588982e-01,1.938594e-02
4.146961e+10,4.957438e+00,-4.910946e+00,-1.182452e+00,7.152145e-01,4.183868e-01,-9.990557e-02,-9.265389e+00,9.977740e+00,2.508182e+00,-2.570710e-01,2.237769e-01,6.099306e-02,4.307951e+00,-5.066794e+00,-1.325730e+00,-4.581435e-01,-6.421637e-01,3.891251e-02
4.147794e+10,5.000772e+00,-4.884762e+00,-1.189404e+00,6.377720e-01,3.972214e-01,-1.155957e-01,-9.281889e+00,9.992102e+00,2.512097e+00,-2.569385e-01,2.236341e-01,6.095715e-02,4.281117e+00,-5.107340e+00,-1.322692e+00,-3.808335e-01,-6.208555e-01,5.463852e-02
4.148798e+10,5.047212e+00,-4.854972e+00,-1.198872e+00,5.641307e-01,3.720520e-01,-1.279223e-01,-9.301787e+00,1.000942e+01,2.516817e+00,-2.567791e-01,2.234625e-01,6.091398e-02,4.254575e+00,-5.154447e+00,-1.317945e+00,-3.073515e-01,-5.955144e-01,6.700831e-02
4.150017e+10,5.096807e+00,-4.821368e+00,-1.211372e+00,4.938372e-01,3.432342e-01,-1.372189e-01,-9.325917e+00,1.003042e+01,2.522541e+00,-2.565865e-01,2.232551e-01,6.086183e-02,4.229109e+00,-5.209048e+00,-1.311169e+00,-2.372507e-01,-5.664893e-01,7.635702e-02
4.151505e+10,5.149424e+00,-4.783884e+00,-1.227520e+00,4.264433e-01,3.109494e-01,-1.437272e-01,-9.355330e+00,1.005601e+01,2.529518e+00,-2.563528e-01,2.230035e-01,6.079856e-02,4.205906e+00,-5.272122e+00,-1.301997e+00,-1.700905e-01,-5.339529e-01,8.292860e-02
4.153309e+10,5.204097e+00,-4.743131e+00,-1.247822e+00,3.620954e-01,2.755589e-01,-1.475773e-01,-9.390974e+00,1.008701e+01,2.537970e+00,-2.560709e-01,2.227004e-01,6.072232e-02,4.186877e+00,-5.343878e+00,-1.290149e+00,-1.060244e-01,-4.982593e-01,8.685498e-02
4.155467e+10,5.259093e+00,-4.700490e+00,-1.272530e+00,3.011232e-01,2.375504e-01,-1.489021e-01,-9.433563e+00,1.012404e+01,2.548069e+00,-2.557362e-01,2.223407e-01,6.063183e-02,4.174470e+00,-5.423552e+00,-1.275539e+00,-4.538694e-02,-4.598911e-01,8.827026e-02
4.158056e+10,5.313147e+00,-4.657237e+00,-1.302178e+00,2.426522e-01,1.965908e-01,-1.478254e-01,-9.484566e+00,1.016838e+01,2.560160e+00,-2.553383e-01,2.219135e-01,6.052433e-02,4.171419e+00,-5.511140e+00,-1.257981e+00,1.268609e-02,-4.185043e-01,8.730104e-02
4.161175e+10,5.364429e+00,-4.615404e+00,-1.337352e+00,1.856621e-01,1.519063e-01,-1.442939e-01,-9.545932e+00,1.022170e+01,2.574704e+00,-2.548636e-01,2.214045e-01,6.039620e-02,4.181503e+00,-5.606294e+00,-1.237352e+00,6.920145e-02,-3.733108e-01,8.389770e-02
4.164981e+10,5.410288e+00,-4.578261e+00,-1.378812e+00,1.286892e-01,1.018553e-01,-1.379594e-01,-9.620642e+00,1.028658e+01,2.592405e+00,-2.542915e-01,2.207922e-01,6.024195e-02,4.210354e+00,-5.708322e+00,-1.213594e+00,1.256023e-01,-3.226475e-01,7.771749e-02
4.169641e+10,5.445781e+00,-4.552098e+00,-1.426675e+00,7.049428e-02,4.417687e-02,-1.280799e-01,-9.711898e+00,1.036579e+01,2.614020e+00,-2.536011e-01,2.200547e-01,6.005603e-02,4.266117e+00,-5.813694e+00,-1.187344e+00,1.831068e-01,-2.642316e-01,6.802383e-02
4.175295e+10,5.463018e+00,-4.547786e+00,-1.479405e+00,9.958046e-03,-2.450391e-02,-1.133068e-01,-9.822272e+00,1.046153e+01,2.640152e+00,-2.527780e-01,2.191778e-01,5.983465e-02,4.359254e+00,-5.913745e+00,-1.160747e+00,2.428200e-01,-1.946739e-01,5.347213e-02
4.182010e+10,5.451271e+00,-4.582367e+00,-1.532559e+00,-5.444476e-02,-1.104842e-01,-9.094627e-02,-9.952926e+00,1.057477e+01,2.671071e+00,-2.518201e-01,2.181601e-01,5.957732e-02,4.501655e+00,-5.992402e+00,-1.138512e+00,3.062649e-01,-1.076759e-01,3.136895e-02
4.187728e+10,5.415690e+00,-4.649076e+00,-1.567337e+00,-1.068472e-01,-1.945642e-01,-6.552949e-02,-1.006378e+01,1.067077e+01,2.697291e+00,-2.510208e-01,2.173131e-01,5.936283e-02,4.648085e+00,-6.021692e+00,-1.129954e+00,3.578680e-01,-2.274886e-02,6.166657e-03
4.192163e+10,5.372181e+00,-4.728686e+00,-1.585401e+00,-1.477503e-01,-2.738320e-01,-3.873521e-02,-1.014951e+01,1.074497e+01,2.717564e+00,-2.504107e-01,2.166679e-01,5.919926e-02,4.777333e+00,-6.016287e+00,-1.132162e+00,3.981611e-01,5.716405e-02,-2.046405e-02
4.195618e+10,5.328484e+00,-4.811546e+00,-1.592117e+00,-1.803780e-01,-3.511649e-01,-1.017306e-02,-1.021617e+01,1.080264e+01,2.733320e+00,-2.499413e-01,2.161721e-01,5.907348e-02,4.887688e+00,-5.991090e+00,-1.141203e+00,4.303194e-01,1.349929e-01,-4.890042e-02
4.198317e+10,5.288259e+00,-4.892308e+00,-1.591214e+00,-2.061468e-01,-4.281063e-01,2.047845e-02,-1.026815e+01,1.084759e+01,2.745604e+00,-2.495782e-01,2.157889e-01,5.897624e-02,4.979893e+00,-5.955279e+00,-1.154390e+00,4.557250e-01,2.123175e-01,-7.945469e-02
4.200436e+10,5.252976e+00,-4.968301e+00,-1.585310e+00,-2.256601e-01,-5.057208e-01,5.357085e-02,-1.030889e+01,1.088281e+01,2.755231e+00,-2.492954e-01,2.154906e-01,5.890053e-02,5.055917e+00,-5.914506e+00,-1.169920e+00,4.749555e-01,2.902303e-01,-1.124714e-01
4.202107e+10,5.222993e+00,-5.038370e+00,-1.576213e+00,-2.390011e-01,-5.847732e-01,8.947725e-02,-1.034101e+01,1.091057e+01,2.762820e+00,-2.490735e-01,2.152566e-01,5.884117e-02,5.118021e+00,-5.872200e+00,-1.186607e+00,4.880746e-01,3.695166e-01,-1.483184e-01
4.203435e+10,5.198127e+00,-5.102218e+00,-1.565153e+00,-2.458671e-01,-6.658339e-01,1.286011e-01,-1.036651e+01,1.093260e+01,2.768842e+00,-2.488981e-01,2.150718e-01,5.879425e-02,5.168381e+00,-5.830382e+00,-1.203689e+00,4.947652e-01,4.507621e-01,-1.873954e-01
4.204497e+10,5.177949e+00,-5.160025e+00,-1.552960e+00,-2.456151e-01,-7.493410e-01,1.713929e-01,-1.038689e+01,1.095021e+01,2.773655e+00,-2.487584e-01,2.149245e-01,5.875688e-02,5.208937e+00,-5.790183e+00,-1.220696e+00,4.943735e-01,5.344165e-01,-2.301498e-01
4.205353e+10,5.161953e+00,-5.212228e+00,-1.540173e+00,-2.372442e-01,-8.356440e-01,2.183789e-01,-1.040330e+01,1.096439e+01,2.777534e+00,-2.486461e-01,2.148061e-01,5.872686e-02,5.241352e+00,-5.752166e+00,-1.237361e+00,4.858903e-01,6.208379e-01,-2.771057e-01
4.206050e+10,5.149631e+00,-5.259410e+00,-1.527123e+00,-2.193045e-01,-9.250517e-01,2.702176e-01,-1.041666e+01,1.097593e+01,2.780687e+00,-2.485549e-01,2.147101e-01,5.870251e-02,5.267025e+00,-5.716516e+00,-1.253564e+00,4.678594e-01,7.103416e-01,-3.289201e-01
4.206623e+10,5.140525e+00,-5.302265e+00,-1.513972e+00,-1.896676e-01,-1.017928e+00,3.278270e-01,-1.042764e+01,1.098541e+01,2.783280e+00,-2.484801e-01,2.146313e-01,5.868251e-02,5.287113e+00,-5.683149e+00,-1.269308e+00,4.381477e-01,8.032963e-01,-3.865095e-01
4.207103e+10,5.134259e+00,-5.341660e+00,-1.500700e+00,-1.449111e-01,-1.114990e+00,3.927498e-01,-1.043683e+01,1.099335e+01,2.785451e+00,-2.484175e-01,2.145654e-01,5.866581e-02,5.302572e+00,-5.651694e+00,-1.284751e+00,3.933286e-01,9.004247e-01,-4.514156e-01
4.207515e+10,5.130610e+00,-5.378671e+00,-1.487085e+00,-7.890104e-02,-1.217487e+00,4.677274e-01,-1.044473e+01,1.100017e+01,2.787316e+00,-2.483639e-01,2.145089e-01,5.865148e-02,5.314115e+00,-5.621501e+00,-1.300230e+00,3.272649e-01,1.002978e+00,-5.263788e-01
4.207856e+10,5.129630e+00,-5.412045e+00,-1.473723e+00,1.180086e-02,-1.318786e+00,5.505534e-01,-1.045127e+01,1.100582e+01,2.788861e+00,-2.483194e-01,2.144621e-01,5.863962e-02,5.321637e+00,-5.593777e+00,-1.315138e+00,2.365186e-01,1.104324e+00,-6.091931e-01
4.208136e+10,5.131061e+00,-5.441455e+00,-1.460949e+00,1.296856e-01,-1.411889e+00,6.385106e-01,-1.045662e+01,1.101044e+01,2.790124e+00,-2.482831e-01,2.144238e-01,5.862993e-02,5.325557e+00,-5.568989e+00,-1.329175e+00,1.185975e-01,1.197465e+00,-6.971405e-01
4.208364e+10,5.134539e+00,-5.466969e+00,-1.448960e+00,2.752636e-01,-1.489019e+00,7.278049e-01,-1.046098e+01,1.101421e+01,2.791155e+00,-2.482535e-01,2.143927e-01,5.862203e-02,5.326445e+00,-5.547245e+00,-1.342195e+00,-2.701005e-02,1.274626e+00,-7.864269e-01
4.208566e+10,5.140181e+00,-5.490573e+00,-1.436945e+00,4.618714e-01,-1.545503e+00,8.206259e-01,-1.046484e+01,1.101755e+01,2.792066e+00,-2.482274e-01,2.143652e-01,5.861505e-02,5.324661e+00,-5.526972e+00,-1.355121e+00,-2.136440e-01,1.331138e+00,-8.792410e-01
4.208727e+10,5.147159e+00,-5.510004e+00,-1.426213e+00,6.666273e-01,-1.565315e+00,9.009475e-01,-1.046794e+01,1.102022e+01,2.792797e+00,-2.482064e-01,2.143431e-01,5.860946e-02,5.320778e+00,-5.510214e+00,-1.366583e+00,-4.184209e-01,1.350972e+00,-9.595570e-01
4.208870e+10,5.155714e+00,-5.527152e+00,-1.415920e+00,8.956850e-01,-1.542519e+00,9.678520e-01,-1.047067e+01,1.102258e+01,2.793442e+00,-2.481879e-01,2.143236e-01,5.860452e-02,5.314954e+00,-5.495425e+00,-1.377522e+00,-6.474971e-01,1.328196e+00,-1.026457e+00
4.209013e+10,5.167025e+00,-5.543724e+00,-1.404977e+00,1.164937e+00,-1.456135e+00,1.016079e+00,-1.047340e+01,1.102494e+01,2.794087e+00,-2.481694e-01,2.143042e-01,5.859959e-02,5.306375e+00,-5.481211e+00,-1.389110e+00,-9.167672e-01,1.241830e+00,-1.074679e+00
4.209130e+10,5.178606e+00,-5.556322e+00,-1.395720e+00,1.397345e+00,-1.321656e+00,1.027126e+00,-1.047564e+01,1.102687e+01,2.794616e+00,-2.481543e-01,2.142882e-01,5.859555e-02,5.297037e+00,-5.470550e+00,-1.398897e+00,-1.149191e+00,1.107368e+00,-1.085722e+00
4.209247e+10,5.192223e+00,-5.567434e+00,-1.386523e+00,1.610176e+00,-1.128463e+00,1.001492e+00,-1.047789e+01,1.102881e+01,2.795146e+00,-2.481391e-01,2.142722e-01,5.859150e-02,5.285662e+00,-5.461375e+00,-1.408623e+00,-1.362037e+00,9.141908e-01,-1.060083e+00
4.209364e+10,5.207557e+00,-5.576593e+00,-1.377734e+00,1.772918e+00,-8.940221e-01,9.376322e-01,-1.048013e+01,1.103075e+01,2.795675e+00,-2.481239e-01,2.142563e-01,5.858745e-02,5.272571e+00,-5.454152e+00,-1.417941e+00,-1.524794e+00,6.797659e-01,-9.962197e-01
4.209476e+10,5.223284e+00,-5.583288e+00,-1.370016e+00,1.865428e+00,-6.598622e-01,8.498378e-01,-1.048227e+01,1.103259e+01,2.796181e+00,-2.481095e-01,2.142410e-01,5.858360e-02,5.258983e+00,-5.449304e+00,-1.426164e+00,-1.617319e+00,4.456211e-01,-9.084214e-01
